day,mixed_setting,mixed_time,night,rural,urban
1.3570765,0.5935827,1.2257969,0.54367024,-1.1099894,-1.3889633
-0.67056406,0.77635086,-0.56627387,1.3629642,0.27983284,-0.32682112
-0.21086554,0.875357,0.2954637,-0.9549765,-1.2547859,-0.21137385
0.4106651,0.56452537,1.3690823,1.2418013,-0.82658005,0.4854369
-0.14870964,-0.2783097,1.0476408,-1.2255715,0.2626276,0.8733575
-0.8596117,0.98610765,-2.0600805,-1.4250199,-1.0736271,-0.8639463
0.5097839,-0.377274,-0.24919645,-0.6549114,-0.17105524,0.575592
-2.0843005,1.1295203,0.6686345,-6.8535256,0.42534745,-0.35998338
0.911027,1.4816294,-0.5223553,0.42841676,-0.84745824,-0.082886904
0.88547593,-0.25854996,-0.14305788,0.516031,0.35681504,2.584496
0.29935694,0.0022642077,1.0069833,-8.061488,0.5044282,-0.31056654
-1.1085721,0.37201732,-0.002243717,-1.7619292,-0.14560767,-0.72582966
0.68040293,-0.5105771,1.1255195,1.6266599,-0.76563,-0.7271415
-0.76179147,0.052467804,0.5111107,-2.6614377,1.2949116,-0.96876323
0.24125081,0.78249717,-0.29816166,0.38454816,-1.0099126,0.41808268
0.25605866,-0.113367476,-1.0018692,-1.1977761,0.282039,-1.1415073
0.58266634,0.38087523,0.68650824,-0.40173122,1.3399925,-0.84268826
-0.51629055,-0.47569874,0.0953648,0.30692136,0.58980197,0.48133364
-0.5413915,-0.30494404,0.108652085,-0.7825463,-0.14237186,1.1351147
1.598756,1.215106,-0.22428377,1.074288,-0.31636238,-0.107973546
-0.558759,-0.5914175,0.7910844,0.43200153,-0.41155645,-0.33972675
0.8637252,-0.14840634,0.8965289,0.3049039,-0.74661475,2.8532865
-0.34006828,1.4793446,-0.35006168,-0.07804643,0.560779,0.08279299
-0.57193184,0.999552,0.32822794,0.14537716,0.38174608,1.1031711
-0.35291243,-0.89673036,0.3010474,-0.8681033,-0.32612652,0.59898835
-0.17011438,0.846858,-0.89161456,-1.9495928,-0.18415043,-0.57123774
-0.5396054,-0.41813904,-0.41345525,-1.9385083,0.006213764,0.5306647
0.50289994,0.35372245,0.7350632,-0.74052054,0.2221075,0.27861962
-0.36727634,0.17469232,-0.5859755,-1.0463282,0.46989137,0.23563981
-0.12455532,0.43284357,-1.6793727,-0.4887239,-1.3838645,0.18564026
1.2502285,1.1661198,-0.8097462,0.7319371,-0.018779604,-0.36836404
-0.55557436,-0.19957256,0.5519672,-0.5039821,-1.0160947,-0.40173122
-0.9768835,-0.1377807,0.78210443,-0.22684807,-0.097261034,0.26481667
-0.9008097,0.2859834,-0.9394293,0.78321606,-0.94392526,-0.45774686
0.6960475,-1.4268794,-0.21942212,0.8290876,-0.2832377,1.9711268
-0.46649507,0.44253987,-1.2870927,0.024617707,-0.5478008,1.6525933
3.0592928,0.93257266,0.0832822,0.3028224,1.9360358,-3.5733862
0.40372562,0.36182925,0.8271017,0.3131744,-0.12409087,-0.51805955
-0.84327734,-1.2217953,-0.09771396,0.2504532,-0.25601768,0.62896305
-1.0664742,0.30702338,-0.29020107,0.66295946,0.2394152,-0.39121273
-2.6161168,1.0705023,0.77334815,0.12402342,0.8286949,-3.7311034
0.021436548,-0.066584095,-0.027590547,-0.2510658,-0.7191267,2.732014
-0.26493278,0.42498693,0.62227803,1.6871984,0.7674195,1.2135999
1.0647274,1.0451094,-0.5668886,-0.56999314,-0.8823528,0.3028224
0.5386645,-0.165364,1.6433707,-6.588904,-0.7215992,-0.4887239
-0.107628405,-1.1263067,0.9349538,0.7154828,5.448124,1.9155777
0.5486998,-0.02681703,5.760921,-4.0226192,1.0611006,-2.9352155
0.24162476,-0.5229739,-2.0820396,0.8616283,-0.73255485,0.23200956
-0.30797663,0.93697214,0.15554774,-0.5666863,-0.20320153,0.14536862
-1.2232834,-0.1481451,-0.23649657,-0.26533768,-0.5194273,0.61996686
0.60287005,-1.3482007,0.5169684,-0.29738897,-0.23407654,-3.1175988
-0.05277687,-0.12176455,0.030086981,0.32771844,-0.2625132,1.2253188
